prefix,resource,endpoint,entry-number,organisation,reference,entity,entry-date,start-date,end-date
local-plan-document,,,,government-organisation:D1342,basingstoke-and-deane-borough-council-local-plan-2011-4,3800149,,,
local-plan-document,,,,government-organisation:D1342,basingstoke-and-deane-borough-council-local-plan-2011-1,3800150,,,
local-plan-document,,,,government-organisation:D1342,basingstoke-and-deane-borough-council-local-plan-2011-2,3800151,,,
local-plan-document,,,,government-organisation:D1342,bassetlaw-district-council-local-plan-2018-3,3800152,,,
local-plan-document,,,,government-organisation:D1342,bassetlaw-district-council-local-plan-2018-1,3800153,,,
local-plan-document,,,,government-organisation:D1342,bedford-borough-council-local-plan-2030-5,3800154,,,
local-plan-document,,,,government-organisation:D1342,bedford-borough-council-local-plan-2030-2,3800155,,,
local-plan-document,,,,government-organisation:D1342,bedford-borough-council-local-plan-2030-4,3800156,,,
local-plan-document,,,,government-organisation:D1342,bedford-borough-council-local-plan-2030-1,3800157,,,
local-plan-document,,,,government-organisation:D1342,bedford-borough-council-local-plan-2030-3,3800158,,,
local-plan-document,,,,government-organisation:D1342,birmingham-city-council-local-plan-2011-1,3800159,,,
local-plan-document,,,,government-organisation:D1342,calderdale-metropolitan-borough-council-local-plan-2018-1,3800160,,,
local-plan-document,,,,government-organisation:D1342,calderdale-metropolitan-borough-council-local-plan-2018-2,3800161,,,
local-plan-document,,,,government-organisation:D1342,cambridge-city-council-local-plan-2018-4,3800162,,,
local-plan-document,,,,government-organisation:D1342,cambridge-city-council-local-plan-2018-5,3800163,,,
local-plan-document,,,,government-organisation:D1342,cambridge-city-council-local-plan-2018-2,3800164,,,
local-plan-document,,,,government-organisation:D1342,cambridge-city-council-local-plan-2018-1,3800165,,,
local-plan-document,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2006-1,3800166,,,
local-plan-document,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2006-4,3800167,,,
local-plan-document,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2006-3,3800168,,,
local-plan-document,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2018-3,3800169,,,
local-plan-document,,,,government-organisation:D1342,canterbury-city-council-local-plan-2011-1,3800170,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-1,3800171,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-2,3800172,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-3,3800173,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-13,3800174,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-4,3800175,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-5,3800176,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-6,3800177,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-7,3800178,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-8,3800179,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-9,3800180,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-10,3800181,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-11,3800182,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-1998-12,3800183,,,
local-plan-document,,,,government-organisation:D1342,central-bedfordshire-council-local-plan,3800184,,,
local-plan-document,,,,government-organisation:D1342,central-bedfordshire-council-local-plan-2015-1,3800185,,,
local-plan-document,,,,government-organisation:D1342,sunderland-city-council-local-plan-2015,3800186,,,
local-plan-document,,,,government-organisation:D1342,dacorum-borough-council-local-plan-2006-2,3800187,,,
local-plan-document,,,,government-organisation:D1342,dartford-borough-council-local-plan-2024-1,3800188,,,
local-plan-document,,,,government-organisation:D1342,dartford-borough-council-local-plan-2024-2,3800189,,,
local-plan-document,,,,government-organisation:D1342,dartmoor-national-park-authority-local-plan-2018-2,3800190,,,
local-plan-document,,,,government-organisation:D1342,dartmoor-national-park-authority-local-plan-2018-1,3800191,,,
local-plan-document,,,,government-organisation:D1342,derby-city-council-local-plan-2011-2,3800192,,,
local-plan-document,,,,government-organisation:D1342,derbyshire-dales-district-council-local-plan-2013-2,3800193,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-ealing-local-plan-2011-1,3800194,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-ealing-local-plan-2011-2,3800195,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-ealing-local-plan-2011-4,3800196,,,
local-plan-document,,,,government-organisation:D1342,doncaster-metropolitan-borough-council-local-plan-2018,3800197,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-ealing-local-plan-2024,3800198,,,
local-plan-document,,,,government-organisation:D1342,east-cambridgeshire-district-council-local-plan-2011-3,3800199,,,
local-plan-document,,,,government-organisation:D1342,east-cambridgeshire-district-council-local-plan-2011-1,3800200,,,
local-plan-document,,,,government-organisation:D1342,east-cambridgeshire-district-council-local-plan-2011-2,3800201,,,
local-plan-document,,,,government-organisation:D1342,east-cambridgeshire-district-council-local-plan-2011-4,3800202,,,
local-plan-document,,,,government-organisation:D1342,east-cambridgeshire-district-council-local-plan-2022-2,3800203,,,
local-plan-document,,,,government-organisation:D1342,east-devon-district-council-local-plan-2013-1,3800204,,,
local-plan-document,,,,government-organisation:D1342,east-devon-district-council-local-plan-2013-2,3800205,,,
local-plan-document,,,,government-organisation:D1342,east-devon-district-council-local-plan-2013-3,3800206,,,
local-plan-document,,,,government-organisation:D1342,east-suffolk-council-local-plan-1,3800207,,,
local-plan-document,,,,government-organisation:D1342,east-suffolk-council-local-plan-2,3800208,,,
local-plan-document,,,,government-organisation:D1342,east-suffolk-council-local-plan-3,3800209,,,
local-plan-document,,,,government-organisation:D1342,epping-forest-district-council-local-plan-2011-3,3800210,,,
local-plan-document,,,,government-organisation:D1342,epping-forest-district-council-local-plan-2011-1,3800211,,,
local-plan-document,,,,government-organisation:D1342,epping-forest-district-council-local-plan-2011-6,3800212,,,
local-plan-document,,,,government-organisation:D1342,epping-forest-district-council-local-plan-2011-2,3800213,,,
local-plan-document,,,,government-organisation:D1342,epping-forest-district-council-local-plan-2011-4,3800214,,,
local-plan-document,,,,government-organisation:D1342,fareham-borough-council-local-plan-2021-1,3800215,,,
local-plan-document,,,,government-organisation:D1342,gateshead-metropolitan-borough-council-local-plan-2010-2,3800216,,,
local-plan-document,,,,government-organisation:D1342,gateshead-metropolitan-borough-council-local-plan-2010-1,3800217,,,
local-plan-document,,,,government-organisation:D1342,cambridge-city-council-local-plan-2020-1,3800218,,,
local-plan-document,,,,government-organisation:D1342,cambridge-city-council-local-plan-2020-2,3800219,,,
local-plan-document,,,,government-organisation:D1342,halton-borough-council-local-plan-2014-3,3800220,,,
local-plan-document,,,,government-organisation:D1342,halton-borough-council-local-plan-2014-1,3800221,,,
local-plan-document,,,,government-organisation:D1342,halton-borough-council-local-plan-2014-2,3800222,,,
local-plan-document,,,,government-organisation:D1342,harlow-district-council-local-plan-2011-2,3800223,,,
local-plan-document,,,,government-organisation:D1342,harlow-district-council-local-plan-2011-1,3800224,,,
local-plan-document,,,,government-organisation:D1342,hart-district-council-local-plan-2014,3800225,,,
local-plan-document,,,,government-organisation:D1342,hertsmere-borough-council-local-plan-2012-1,3800226,,,
local-plan-document,,,,government-organisation:D1342,hertsmere-borough-council-local-plan-2012-2,3800227,,,
local-plan-document,,,,government-organisation:D1342,high-peak-borough-council-local-plan-2011-1,3800228,,,
local-plan-document,,,,government-organisation:D1342,high-peak-borough-council-local-plan-2011-2,3800229,,,
local-plan-document,,,,government-organisation:D1342,high-peak-borough-council-local-plan-2011-3,3800230,,,
local-plan-document,,,,government-organisation:D1342,huntingdonshire-district-council-local-plan-2011,3800231,,,
local-plan-document,,,,government-organisation:D1342,fareham-borough-council-local-plan-2021-4,3800232,,,
local-plan-document,,,,government-organisation:D1342,barnsley-metropolitan-borough-council-local-plan-2014-5,3800233,,,
local-plan-document,,,,government-organisation:D1342,kirklees-council-local-plan-2013,3800234,,,
local-plan-document,,,,government-organisation:D1342,lincolnshire-county-council-local-plan-2023-3,3800235,,,
local-plan-document,,,,government-organisation:D1342,lincolnshire-county-council-local-plan-2023-2,3800236,,,
local-plan-document,,,,government-organisation:D1342,lincolnshire-county-council-local-plan-2023-1,3800237,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-lewisham-local-plan-2023-1,3800238,,,
local-plan-document,,,,government-organisation:D1342,tunbridge-wells-borough-council-local-plan-2020,3800239,,,
local-plan-document,,,,government-organisation:D1342,fareham-borough-council-local-plan-2021-2,3800240,,,
local-plan-document,,,,government-organisation:D1342,fareham-borough-council-local-plan-2021-3,3800241,,,
local-plan-document,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2018-1,3800242,,,
local-plan-document,,,,government-organisation:D1342,trafford-metropolitan-borough-council-local-plan-2037-1,3800243,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-barking-and-dagenham-local-plan-2020-1,3800244,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-bromley-local-plan-2019,3800245,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-haringey-local-plan-2013-1,3800246,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-haringey-local-plan-2013-2,3800247,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-havering-local-plan-2016,3800248,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-redbridge-local-plan-2015,3800249,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-sutton-local-plan-2016-1,3800250,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-sutton-local-plan-2016-2,3800251,,,
local-plan-document,,,,government-organisation:D1342,maidstone-borough-council-local-plan-2021,3800252,,,
local-plan-document,,,,government-organisation:D1342,mansfield-district-council-local-plan-2013,3800253,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-merton-local-plan-2024,3800254,,,
local-plan-document,,,,government-organisation:D1342,harborough-district-council-local-plan-2020-1,3800255,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-ealing-local-plan-2011-3,3800256,,,
local-plan-document,,,,government-organisation:D1342,bury-metropolitan-borough-council-local-plan-2018-2,3800257,,,
local-plan-document,,,,government-organisation:D1342,central-bedfordshire-council-local-plan-2015-2,3800258,,,
local-plan-document,,,,government-organisation:D1342,canterbury-city-council-local-plan-2011-2,3800259,,,
local-plan-document,,,,government-organisation:D1342,london-borough-of-lewisham-local-plan-2023-2,3800260,,,
local-plan-document,,,,government-organisation:D1342,central-bedfordshire-council-local-plan-2015-3,3800261,,,
local-plan-document,,,,government-organisation:D1342,central-bedfordshire-council-local-plan-2015-4,3800262,,,
local-plan-document,,,,government-organisation:D1342,harborough-district-council-local-plan-2020-2,3800263,,,
local-plan-document,,,,government-organisation:D1342,epping-forest-district-council-local-plan-2011-5,3800264,,,
local-plan-document,,,,government-organisation:D1342,birmingham-city-council-local-plan-2011-3,3800265,,,
local-plan-document,,,,government-organisation:D1342,epping-forest-district-council-local-plan-2011-7,3800266,,,
local-plan-document,,,,government-organisation:D1342,epping-forest-district-council-local-plan-2011-8,3800267,,,
local-plan-document,,,,government-organisation:D1342,castle-point-borough-council-local-plan-2023,3800268,,,
local-plan-boundary,,,,government-organisation:D1342,E60000151,4211008,,,
local-plan-boundary,,,,government-organisation:D1342,E60000064,4211009,,,
local-plan-boundary,,,,government-organisation:D1342,E60000117,4211010,,,
local-plan-boundary,,,,government-organisation:D1342,E60000192,4211011,,,
local-plan-boundary,,,,government-organisation:D1342,E60000254,4211012,,,
local-plan-boundary,,,,government-organisation:D1342,E60000082,4211013,,,
local-plan-boundary,,,,government-organisation:D1342,E60000242,4211014,,,
local-plan-boundary,,,,government-organisation:D1342,E60000150,4211015,,,
local-plan-boundary,,,,government-organisation:D1342,E60000219,4211016,,,
local-plan-boundary,,,,government-organisation:D1342,E60000017,4211017,,,
local-plan-boundary,,,,government-organisation:D1342,E60000212,4211018,,,
local-plan-boundary,,,,government-organisation:D1342,E60000107,4211019,,,
local-plan-boundary,,,,government-organisation:D1342,E60000217,4211020,,,
local-plan-boundary,,,,government-organisation:D1342,E60000243,4211021,,,
local-plan-boundary,,,,government-organisation:D1342,E60000110,4211022,,,
local-plan-boundary,,,,government-organisation:D1342,E60000087,4211023,,,
local-plan-boundary,,,,government-organisation:D1342,E60000168,4211024,,,
local-plan-boundary,,,,government-organisation:D1342,E60000244,4211025,,,
local-plan-boundary,,,,government-organisation:D1342,E60000161,4211026,,,
local-plan-boundary,,,,government-organisation:D1342,E60000118,4211027,,,
local-plan-boundary,,,,government-organisation:D1342,E60000033,4211028,,,
local-plan-boundary,,,,government-organisation:D1342,E60000144,4211029,,,
local-plan-boundary,,,,government-organisation:D1342,E60000003,4211030,,,
local-plan-boundary,,,,government-organisation:D1342,E60000143,4211031,,,
local-plan-boundary,,,,government-organisation:D1342,E60000312,4211032,,,
local-plan-boundary,,,,government-organisation:D1342,E60000169,4211033,,,
local-plan-boundary,,,,government-organisation:D1342,E60000309,4211034,,,
local-plan-boundary,,,,government-organisation:D1342,E60000175,4211035,,,
local-plan-boundary,,,,government-organisation:D1342,E60000202,4211036,,,
local-plan-boundary,,,,government-organisation:D1342,E60000160,4211037,,,
local-plan-boundary,,,,government-organisation:D1342,E60000018,4211038,,,
local-plan-boundary,,,,government-organisation:D1342,E60000289,4211039,,,
local-plan-boundary,,,,government-organisation:D1342,E60000130,4211040,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-islington-local-plan-2020-reg-18-public-consultation-end-1,4230119,,,
local-plan-timetable,,,,government-organisation:D1342,bedford-borough-council-local-plan-2020-reg-19-public-consultation-end-1,4230120,,,
local-plan-timetable,,,,government-organisation:D1342,bedford-borough-council-local-plan-2020-reg-19-public-consultation-start-1,4230121,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-camden-local-plan-2026-estimated-plan-adoption-date-1,4230122,,,
local-plan-timetable,,,,government-organisation:D1342,ashfield-district-council-local-plan-2023-estimated-reg-19-public-consultation-end-1,4230123,,,
local-plan-timetable,,,,government-organisation:D1342,ashfield-district-council-local-plan-2023-estimated-reg-19-public-consultation-start-1,4230124,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-camden-local-plan-2026-reg-18-public-consultation-end-1,4230125,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-camden-local-plan-2026-reg-18-public-consultation-end-2,4230126,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-camden-local-plan-2026-reg-18-public-consultation-end-3,4230127,,,
local-plan-timetable,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2018-estimated-reg-18-public-consultation-end-1,4230128,,,
local-plan-timetable,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2018-estimated-reg-18-public-consultation-start-1,4230129,,,
local-plan-timetable,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2018-estimated-plan-adoption-date-1,4230130,,,
local-plan-timetable,,,,government-organisation:D1342,bedford-borough-council-local-plan-2020-reg-18-public-consultation-end-1,4230131,,,
local-plan-timetable,,,,government-organisation:D1342,bedford-borough-council-local-plan-2020-reg-18-public-consultation-start-1,4230132,,,
local-plan-timetable,,,,government-organisation:D1342,hart-district-council-local-plan-2014-submit-plan-for-examination-1,4230133,,,
local-plan-timetable,,,,government-organisation:D1342,hart-district-council-local-plan-2014-planning-inspectorate-examination-end-1,4230134,,,
local-plan-timetable,,,,government-organisation:D1342,bedford-borough-council-local-plan-2020-reg-18-public-consultation-end-2,4230135,,,
local-plan-timetable,,,,government-organisation:D1342,central-bedfordshire-council-local-plan-estimated-reg-18-public-consultation-end-1,4230136,,,
local-plan-timetable,,,,government-organisation:D1342,central-bedfordshire-council-local-plan-estimated-reg-18-public-consultation-start-1,4230137,,,
local-plan-timetable,,,,government-organisation:D1342,central-bedfordshire-council-local-plan-estimated-reg-19-public-consultation-start-1,4230138,,,
local-plan-timetable,,,,government-organisation:D1342,central-bedfordshire-council-local-plan-estimated-plan-adoption-date-1,4230139,,,
local-plan-timetable,,,,government-organisation:D1342,arun-district-council-local-plan-2011-submit-plan-for-examination-1,4230140,,,
local-plan-timetable,,,,government-organisation:D1342,arun-district-council-local-plan-2011-planning-inspectorate-examination-end-1,4230141,,,
local-plan-timetable,,,,government-organisation:D1342,arun-district-council-local-plan-2011-plan-adopted-1,4230142,,,
local-plan-timetable,,,,government-organisation:D1342,ashfield-district-council-local-plan-2023-estimated-reg-18-public-consultation-end-1,4230143,,,
local-plan-timetable,,,,government-organisation:D1342,ashfield-district-council-local-plan-2023-estimated-reg-18-public-consultation-start-1,4230144,,,
local-plan-timetable,,,,government-organisation:D1342,ashfield-district-council-local-plan-2023-estimated-plan-adoption-date-1,4230145,,,
local-plan-timetable,,,,government-organisation:D1342,ashfield-district-council-local-plan-2023-reg-18-public-consultation-end-1,4230146,,,
local-plan-timetable,,,,government-organisation:D1342,ashfield-district-council-local-plan-2023-reg-18-public-consultation-start-1,4230147,,,
local-plan-timetable,,,,government-organisation:D1342,ashfield-district-council-local-plan-2023-reg-19-public-consultation-end-1,4230148,,,
local-plan-timetable,,,,government-organisation:D1342,ashfield-district-council-local-plan-2023-reg-19-public-consultation-start-1,4230149,,,
local-plan-timetable,,,,government-organisation:D1342,ashford-borough-council-local-plan-2019-submit-plan-for-examination-1,4230150,,,
local-plan-timetable,,,,government-organisation:D1342,ashford-borough-council-local-plan-2019-planning-inspectorate-examination-end-1,4230151,,,
local-plan-timetable,,,,government-organisation:D1342,ashford-borough-council-local-plan-2019-plan-adopted-1,4230152,,,
local-plan-timetable,,,,government-organisation:D1342,birmingham-city-council-local-plan-2026-reg-18-public-consultation-end-1,4230153,,,
local-plan-timetable,,,,government-organisation:D1342,barnsley-metropolitan-borough-council-local-plan-2014-reg-19-public-consultation-start-1,4230154,,,
local-plan-timetable,,,,government-organisation:D1342,basildon-borough-council-local-plan-reg-18-public-consultation-end-1,4230155,,,
local-plan-timetable,,,,government-organisation:D1342,basildon-borough-council-local-plan-estimated-plan-adoption-date-1,4230156,,,
local-plan-timetable,,,,government-organisation:D1342,basingstoke-and-deane-borough-council-local-plan-2021-reg-18-public-consultation-end-1,4230157,,,
local-plan-timetable,,,,government-organisation:D1342,basingstoke-and-deane-borough-council-local-plan-2021-reg-18-public-consultation-start-1,4230158,,,
local-plan-timetable,,,,government-organisation:D1342,basingstoke-and-deane-borough-council-local-plan-2021-reg-18-public-consultation-end-2,4230159,,,
local-plan-timetable,,,,government-organisation:D1342,basingstoke-and-deane-borough-council-local-plan-2021-estimated-plan-adoption-date-1,4230160,,,
local-plan-timetable,,,,government-organisation:D1342,birmingham-city-council-local-plan-2026-submit-plan-for-examination-1,4230161,,,
local-plan-timetable,,,,government-organisation:D1342,birmingham-city-council-local-plan-2026-inspector-report-published-1,4230162,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-camden-local-plan-2026-estimated-reg-19-public-consultation-end-1,4230163,,,
local-plan-timetable,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2018-reg-19-public-consultation-end-1,4230164,,,
local-plan-timetable,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2018-reg-19-public-consultation-start-1,4230165,,,
local-plan-timetable,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2018-reg-18-public-consultation-end-1,4230166,,,
local-plan-timetable,,,,government-organisation:D1342,cannock-chase-district-council-local-plan-2018-reg-18-public-consultation-start-1,4230167,,,
local-plan-timetable,,,,government-organisation:D1342,east-cambridgeshire-district-council-local-plan-2022-estimated-plan-adoption-date-1,4230168,,,
local-plan-timetable,,,,government-organisation:D1342,east-devon-district-council-local-plan-2020-estimated-plan-adoption-date-1,4230169,,,
local-plan-timetable,,,,government-organisation:D1342,east-hampshire-district-council-local-plan-2021-estimated-reg-18-public-consultation-end-1,4230170,,,
local-plan-timetable,,,,government-organisation:D1342,east-hampshire-district-council-local-plan-2021-estimated-reg-19-public-consultation-end-1,4230171,,,
local-plan-timetable,,,,government-organisation:D1342,east-hampshire-district-council-local-plan-2021-estimated-plan-adoption-date-1,4230172,,,
local-plan-timetable,,,,government-organisation:D1342,east-lindsey-district-council-local-plan-2016-plan-adopted-1,4230173,,,
local-plan-timetable,,,,government-organisation:D1342,fareham-borough-council-local-plan-2021-submit-plan-for-examination-1,4230174,,,
local-plan-timetable,,,,government-organisation:D1342,fareham-borough-council-local-plan-2021-reg-19-public-consultation-end-1,4230175,,,
local-plan-timetable,,,,government-organisation:D1342,fareham-borough-council-local-plan-2021-reg-19-public-consultation-end-2,4230176,,,
local-plan-timetable,,,,government-organisation:D1342,fareham-borough-council-local-plan-2021-reg-18-public-consultation-end-1,4230177,,,
local-plan-timetable,,,,government-organisation:D1342,fenland-district-council-local-plan-2021-reg-18-public-consultation-end-1,4230178,,,
local-plan-timetable,,,,government-organisation:D1342,fenland-district-council-local-plan-2021-reg-18-public-consultation-start-1,4230179,,,
local-plan-timetable,,,,government-organisation:D1342,fenland-district-council-local-plan-2021-reg-18-public-consultation-end-2,4230180,,,
local-plan-timetable,,,,government-organisation:D1342,fenland-district-council-local-plan-2021-reg-19-public-consultation-end-1,4230181,,,
local-plan-timetable,,,,government-organisation:D1342,great-yarmouth-borough-council-local-plan-2024-estimated-reg-18-public-consultation-end-1,4230182,,,
local-plan-timetable,,,,government-organisation:D1342,great-yarmouth-borough-council-local-plan-2024-estimated-plan-adoption-date-1,4230183,,,
local-plan-timetable,,,,government-organisation:D1342,harborough-district-council-local-plan-2020-estimated-reg-18-public-consultation-end-1,4230184,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-camden-local-plan-2016-submit-plan-for-examination-1,4230185,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-camden-local-plan-2016-planning-inspectorate-examination-end-1,4230186,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-camden-local-plan-2016-plan-adopted-1,4230187,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-camden-local-plan-2016-inspector-report-published-1,4230188,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-ealing-local-plan-2024-estimated-plan-adoption-date-1,4230189,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-ealing-local-plan-2024-reg-18-public-consultation-end-1,4230190,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-ealing-local-plan-2024-reg-18-public-consultation-start-1,4230191,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-ealing-local-plan-2024-reg-19-public-consultation-end-1,4230192,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-ealing-local-plan-2024-reg-19-public-consultation-start-1,4230193,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-islington-local-plan-2020-reg-19-public-consultation-end-1,4230194,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-islington-local-plan-2020-submit-plan-for-examination-1,4230195,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-islington-local-plan-2020-planning-inspectorate-examination-end-1,4230196,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-lewisham-local-plan-2023-reg-18-public-consultation-end-1,4230197,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-lewisham-local-plan-2023-reg-18-public-consultation-start-1,4230198,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-lewisham-local-plan-2023-reg-18-public-consultation-end-2,4230199,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-lewisham-local-plan-2023-reg-19-public-consultation-end-1,4230200,,,
local-plan-timetable,,,,government-organisation:D1342,ashford-borough-council-local-plan-2024-estimated-plan-adoption-date-1,4230201,,,
local-plan-timetable,,,,government-organisation:D1342,canterbury-city-council-local-plan-2020-estimated-plan-adoption-date-1,4230202,,,
local-plan-timetable,,,,government-organisation:D1342,canterbury-city-council-local-plan-2020-reg-18-public-consultation-end-1,4230203,,,
local-plan-timetable,,,,government-organisation:D1342,canterbury-city-council-local-plan-2020-reg-18-public-consultation-start-1,4230204,,,
local-plan-timetable,,,,government-organisation:D1342,canterbury-city-council-local-plan-2020-reg-18-public-consultation-end-2,4230205,,,
local-plan-timetable,,,,government-organisation:D1342,castle-point-borough-council-local-plan-2023-reg-18-public-consultation-end-1,4230206,,,
local-plan-timetable,,,,government-organisation:D1342,castle-point-borough-council-local-plan-2023-reg-18-public-consultation-start-1,4230207,,,
local-plan-timetable,,,,government-organisation:D1342,castle-point-borough-council-local-plan-2023-estimated-reg-18-public-consultation-end-1,4230208,,,
local-plan-timetable,,,,government-organisation:D1342,castle-point-borough-council-local-plan-2023-estimated-reg-19-public-consultation-end-1,4230209,,,
local-plan-timetable,,,,government-organisation:D1342,castle-point-borough-council-local-plan-2023-estimated-reg-19-public-consultation-start-1,4230210,,,
local-plan-timetable,,,,government-organisation:D1342,castle-point-borough-council-local-plan-2023-estimated-plan-adoption-date-1,4230211,,,
local-plan-timetable,,,,government-organisation:D1342,thurrock-council-local-plan-2025-estimated-reg-18-public-consultation-end-1,4230212,,,
local-plan-timetable,,,,government-organisation:D1342,thurrock-council-local-plan-2025-estimated-reg-18-public-consultation-start-1,4230213,,,
local-plan-timetable,,,,government-organisation:D1342,thurrock-council-local-plan-2025-estimated-reg-19-public-consultation-end-1,4230214,,,
local-plan-timetable,,,,government-organisation:D1342,thurrock-council-local-plan-2025-estimated-reg-19-public-consultation-start-1,4230215,,,
local-plan-timetable,,,,government-organisation:D1342,thurrock-council-local-plan-2025-estimated-plan-adoption-date-1,4230216,,,
local-plan-timetable,,,,government-organisation:D1342,the-babergh-and-mid-suffolk-joint-local-plan-submit-plan-for-examination-1,4230217,,,
local-plan-timetable,,,,government-organisation:D1342,gateshead-metropolitan-borough-council-local-plan-2010-inspector-report-published-1,4230218,,,
local-plan-timetable,,,,government-organisation:D1342,bury-metropolitan-borough-council-local-plan-2018-plan-adopted,4230219,,,
local-plan-timetable,,,,government-organisation:D1342,burnley-borough-council-local-plan-2012-submit-plan-for-examination,4230220,,,
local-plan-timetable,,,,government-organisation:D1342,burnley-borough-council-local-plan-2012-reg-19-public-consultation-start,4230221,,,
local-plan-timetable,,,,government-organisation:D1342,burnley-borough-council-local-plan-2012-reg-19-public-consultation-end,4230222,,,
local-plan-timetable,,,,government-organisation:D1342,broxtowe-borough-council-local-plan-2022-estimated-plan-adoption-date,4230223,,,
local-plan-timetable,,,,government-organisation:D1342,broads-authority-local-plan-2021-estimated-submit-plan-for-examination,4230224,,,
local-plan-timetable,,,,government-organisation:D1342,bristol-city-council-local-plan-2022-estimated-plan-adoption-date,4230225,,,
local-plan-timetable,,,,government-organisation:D1342,london-borough-of-islington-local-plan-2020-reg-18-public-consultation-end-2,4230226,,,
local-plan-timetable,,,,government-organisation:D1342,east-staffordshire-borough-council-local-plan-2012-plan-adopted,4230227,,,
local-plan-timetable,,,,government-organisation:D1342,broxbourne-borough-council-local-plan-2018-plan-adopted,4230228,,,
local-plan-timetable,,,,government-organisation:D1342,bury-metropolitan-borough-council-local-plan-2018-inspector-report-published,4230229,,,
local-plan-timetable,,,,government-organisation:D1342,burnley-borough-council-local-plan-2012-inspector-report-published,4230230,,,
local-plan-timetable,,,,government-organisation:D1342,burnley-borough-council-local-plan-2012-reg-18-public-consultation-end,4230231,,,
local-plan-timetable,,,,government-organisation:D1342,broxtowe-borough-council-local-plan-2022-estimated-submit-plan-for-examination,4230232,,,
local-plan-timetable,,,,government-organisation:D1342,broads-authority-local-plan-2021-estimated-plan-adoption-date,4230233,,,
